,0
2129,133050.08028333337
2130,80815.14273333336
2131,76474.89778333335
2132,98667.02979999999
2133,76356.77816666667
2134,52959.82654999999
2135,49651.52965
2136,44308.52849999999
2137,27594.471799999992
2138,27113.68968333334
2139,25558.62140000001
2140,25390.63611666666
2141,26572.602899999994
2142,36268.291683333344
2143,41687.55094999998
2144,43330.934449999986
2145,49643.99558333334
2146,58362.73045000004
2147,60638.272566666674
2148,54819.38121666668
2149,48482.179816666685
2150,48461.81021666668
2151,50973.21001666667
2152,51475.71428333336
2153,50015.157249999975
2154,48166.38201666666
2155,47128.32951666667
2156,46615.68050000003
2157,47199.64361666668
2158,46402.34793333334
2159,38865.473566666675
2160,30100.715983333335
2161,25594.335666666673
2162,28186.753549999987
2163,27651.334400000014
2164,26400.880849999994
2165,31595.013566666683
2166,34608.31085
2167,25524.281283333326
2168,32748.885866666664
2169,44673.20984999999
2170,51352.88640000003
2171,55585.42438333332
2172,52806.50296666668
2173,54856.105899999966
2174,48410.934300000015
2175,48795.60236666668
2176,55052.76418333338
2177,54802.496350000016
2178,46988.814116666676
2179,47783.85210000001
2180,46953.527066666655
2181,47082.76653333335
2182,47340.72425000002
2183,47622.52756666665
2184,39430.48915
2185,28494.370716666668
2186,29278.986849999998
2187,27260.981650000005
2188,28336.70318333334
2189,29304.303316666665
2190,32868.61278333334
2191,53693.751249999994
2192,96659.4381333333
2193,126870.6613833334
2194,183907.1045833333
2195,220874.50226666665
2196,221507.11836666666
2197,184728.68085000003
2198,158372.2661166666
2199,167843.3309166667
2200,165279.5343166666
2201,124113.63073333338
2202,82584.2928
2203,80616.41066666666
2204,102519.9462833333
2205,73101.98596666667
2206,52060.108533333325
2207,52880.582666666676
2208,46393.17078333334
2209,28746.12138333334
2210,30027.938500000007
2211,30450.15685000001
2212,31838.163983333332
2213,31123.330516666665
2214,38684.38091666668
2215,71469.84908333333
2216,96272.81526666666
2217,134194.92495000002
2218,181201.80663333338
2219,227468.24053333342
2220,207281.39408333338
2221,163607.79873333333
2222,149912.26770000003
2223,171299.72298333334
2224,176215.41246666666
2225,132580.44284999996
2226,73348.65186666665
2227,78628.59446666668
2228,99020.74031666669
2229,80603.22864999998
2230,56388.547050000016
2231,49613.91395
2232,35560.62513333333
2233,28403.4413
2234,27751.57439999999
2235,27715.439599999998
2236,28472.618833333345
2237,32972.468066666675
2238,37395.15423333334
2239,47798.43358333331
2240,90416.39831666669
2241,123922.09376666667
2242,187024.2384833332
2243,206596.0616666667
2244,182531.8691333334
2245,158478.30765
2246,140785.16518333333
2247,153628.48639999997
2248,151534.0820833334
2249,119737.21048333339
2250,82030.68498333338
2251,73615.78278333334
2252,96045.37528333337
2253,79171.29770000001
2254,54928.186799999996
2255,49260.76599999999
2256,41108.44616666668
2257,27454.440550000003
2258,32049.309683333337
2259,31181.1559
2260,29744.137233333324
2261,28828.749550000004
2262,39186.68475000001
2263,62115.87866666668
2264,101983.2785166667
2265,141924.01361666666
2266,178521.04515000002
2267,218333.69804999992
2268,213863.67541666667
2269,170046.64448333345
2270,149517.15561666666
2271,166784.87339999998
2272,160541.22930000006
2273,129865.16368333336
2274,75650.79136666672
2275,69490.60535
2276,93777.7722333333
2277,75799.62309999998
2278,53659.49403333333
2279,47072.21573333331
2280,36062.90175000001
2281,28163.990483333335
2282,30095.821299999985
2283,29314.16655
2284,28726.399083333326
2285,31057.334550000025
2286,41071.527016666674
2287,56426.88263333334
2288,88386.31551666667
2289,122811.87750000003
2290,163691.54366666666
2291,198199.6542833333
2292,197176.55074999997
2293,166023.27384999997
2294,140575.6997833333
2295,151991.42169999998
2296,158899.7749833333
2297,118165.44120000003
2298,77592.11486666667
2299,81456.09081666666
2300,91510.81848333332
2301,74558.56791666665
2302,51564.23876666666
2303,50214.30421666666
2304,46759.333999999966
2305,26109.139100000004
2306,27947.705949999996
2307,28690.43246666667
2308,27998.911466666676
2309,26303.494716666675
2310,29979.07116666667
2311,36266.21170000001
2312,41690.739766666666
2313,44249.894949999994
2314,53818.32446666667
2315,60465.29833333333
2316,64534.88925
2317,56487.24585
2318,53812.29556666665
2319,52860.44636666663
2320,57083.63260000004
2321,57914.89765000002
2322,48940.55614999999
2323,46723.787400000016
2324,51004.425350000005
2325,50868.959166666675
2326,48294.19533333335
2327,49016.16736666667
2328,44681.23738333334
2329,25652.17388333333
2330,26327.77441666667
2331,27014.25545
2332,26852.372533333317
2333,26474.236099999995
2334,29690.708716666668
2335,28996.308783333334
2336,39265.35763333334
2337,43013.28631666666
2338,49339.65863333332
2339,54373.25095000002
2340,59764.826516666675
2341,54855.84421666667
2342,50336.25818333332
2343,52603.18966666668
2344,52831.365716666674
2345,49317.86419999998
2346,47568.86460000001
2347,47530.522066666694
2348,45341.091266666685
2349,47172.38273333331
2350,46125.80211666668
2351,45639.78775000001
2352,42674.11851666668
2353,25675.47493333332
2354,26852.610616666665
2355,27572.2578
2356,29513.255833333344
2357,31528.538183333345
2358,36784.05911666667
2359,64003.661850000004
2360,104302.08901666666
2361,128611.6304666667
2362,189720.33296666664
2363,215637.4815166667
2364,213454.92379999996
2365,164274.54289999997
2366,143946.09654999996
2367,157690.7192333333
2368,147130.3612833334
2369,107830.41093333338
2370,73476.22896666666
2371,76881.86545000001
2372,87262.28768333333
2373,69187.17555
2374,49082.49278333333
2375,48606.69571666668
2376,43393.38208333333
2377,28149.93923333333
2378,30791.13954999999
2379,28507.435883333317
2380,29334.916816666675
2381,30382.837233333343
2382,31577.40825
2383,54431.99620000001
2384,97211.68676666667
2385,125239.67381666669
2386,170268.40771666667
2387,210547.2032166667
2388,193909.14913333327
2389,165073.45685000005
2390,148394.2679166667
2391,158867.23576666665
2392,163875.60178333332
2393,131506.75523333336
2394,89195.47934999995
2395,81694.60266666666
2396,101352.25715000002
2397,75013.07263333333
2398,52403.76703333334
2399,45826.18088333334
2400,35896.49688333333
2401,28250.42281666666
2402,29408.643033333334
2403,27145.72091666667
2404,28937.9988
2405,31232.41543333332
2406,41029.72059999999
2407,48658.10593333333
2408,94184.54285000003
2409,129603.46963333334
2410,169656.49156666675
2411,202259.9223166666
2412,204519.3969666667
2413,158305.30960000007
2414,146190.07935000007
2415,159856.71269999995
2416,167089.25831666676
2417,135207.4949333334
2418,90346.37591666666
2419,77348.51878333333
2420,95646.94735
2421,75819.75153333334
2422,52249.7822333333
2423,40829.65188333335
2424,36354.63188333334
2425,28682.24175000001
2426,29407.67176666667
2427,29210.214950000005
2428,32638.144116666666
2429,33694.163
2430,35800.757933333356
2431,53333.33344999999
2432,101109.76265
2433,125642.62616666663
2434,181972.82431666675
2435,216500.71230000007
2436,198706.8397333333
2437,162756.75841666674
2438,149974.08755
2439,153942.4118333333
2440,164467.40745000003
2441,114379.64244999998
2442,73195.98581666664
2443,73989.79973333333
2444,99915.23931666667
2445,73667.22784999998
2446,48766.08880000002
2447,47872.96641666666
2448,45795.10245
2449,28171.38485000001
2450,27546.65521666666
2451,28294.519599999985
2452,28913.16900000001
2453,30527.98205000001
2454,35862.45841666667
2455,49927.88928333332
2456,82842.32475
2457,119227.55111666668
2458,185247.49446666674
2459,226018.52616666665
2460,200983.0438166667
2461,161605.6704333333
2462,144039.25786666668
2463,150454.61969999998
2464,144752.85833333337
2465,121214.8420833334
2466,72293.38705
2467,67721.73254999999
2468,95741.45046666668
2469,72503.55533333331
2470,56128.68709999999
2471,51791.759966666665
2472,44591.63951666667
2473,26373.342133333335
2474,27100.256366666654
2475,27240.267933333336
2476,25791.955149999983
2477,27337.702066666672
2478,31474.65586666666
2479,28252.646833333343
2480,40272.98531666668
2481,53586.056250000016
2482,49190.11304999998
2483,52540.778249999996
2484,61800.63186666671
2485,52418.4141666667
2486,48665.38231666667
2487,50516.995766666645
2488,51056.72333333332
2489,50263.90833333334
2490,44234.25069999998
2491,48270.09188333332
2492,45368.054599999996
2493,47482.60096666667
2494,46778.83033333333
2495,44977.789683333336
2496,37199.82275000002
2497,25749.326833333336
2498,26314.46105
2499,26681.05495
2500,25789.953733333343
2501,28573.252516666667
2502,38005.17608333333
2503,38306.217416666674
2504,43511.72243333333
2505,49951.21136666664
2506,50242.072833333295
2507,54158.411899999985
2508,52494.887966666654
2509,55839.66216666668
2510,49788.72593333334
2511,52354.14503333331
2512,60425.75870000001
2513,53820.36445000003
2514,49699.325416666674
2515,51344.900449999994
2516,49391.22029999999
2517,50092.548716666664
2518,51708.82825
2519,47511.72243333332
2520,42249.332449999994
2521,26657.355000000003
2522,27917.502866666666
2523,27798.616816666683
2524,28994.837216666674
2525,30727.154833333323
2526,33820.482266666666
2527,53254.05623333335
2528,86975.10250000002
2529,144551.55048333333
2530,185683.29728333338
2531,215171.2491666667
2532,199064.87138333332
2533,158601.15071666669
2534,138881.6464
2535,156785.31741666672
2536,161720.51085000005
2537,136613.36361666673
2538,79242.60258333334
2539,72160.09473333335
2540,83497.52896666668
2541,73464.63150000003
2542,50554.18345000001
2543,46436.87421666668
2544,37945.24906666668
2545,28550.942033333344
2546,27614.910799999994
2547,27209.23396666666
2548,29826.916766666687
2549,29471.43141666667
2550,35860.096983333344
2551,52238.98631666667
2552,98020.61071666669
2553,136431.1219666667
2554,190598.48636666665
2555,212141.23429999987
2556,191950.2567499999
2557,166244.52398333335
2558,151218.17930000002
2559,157441.43360000002
2560,163442.20523333343
2561,123719.75963333328
2562,78650.78566666668
2563,76709.88011666665
2564,94649.2545
2565,71809.97343333336
2566,52825.10883333335
2567,51128.685000000005
2568,46177.96566666668
2569,28085.889683333335
2570,28501.287150000004
2571,30203.429183333337
2572,28898.411183333323
2573,29693.745266666658
2574,37113.614199999996
2575,49299.99348333334
2576,89512.15228333331
2577,125008.91544999999
2578,184566.05943333323
2579,210150.98991666673
2580,207064.6097333332
2581,170482.6487
2582,152706.3042
2583,164619.0939666667
2584,171925.16413333334
2585,126903.14929999999
2586,86899.2177166667
2587,85017.81246666666
2588,96190.70268333335
2589,75550.17995
2590,52962.48846666666
2591,44849.16953333334
2592,31417.546366666662
2593,29180.726316666685
2594,28439.97354999999
2595,30211.083983333323
2596,28718.083833333334
2597,33352.59936666667
2598,42804.10783333333
2599,54747.742349999986
2600,90351.68384999999
2601,128611.06670000001
2602,175858.09396666667
2603,209712.2401833333
2604,184904.3360833334
2605,150603.66558333338
2606,124525.12480000002
2607,144055.93273333347
2608,155023.0141166667
2609,124227.92715000002
2610,69104.26331666663
2611,68687.11143333334
2612,79476.25930000002
2613,64500.41968333332
2614,52340.4997
2615,45982.33253333333
2616,35815.087366666674
2617,28740.139083333324
2618,28562.927150000025
2619,28958.172133333315
2620,28889.13428333332
2621,29425.00406666665
2622,37327.261483333335
2623,68356.79868333333
2624,101108.27963333337
2625,132523.11373333336
2626,185862.82896666668
2627,231704.56999999998
2628,217779.5564666668
2629,171923.24561666668
2630,160535.09843333336
2631,168401.99671666668
2632,178010.9655833332
2633,133374.99601666667
2634,81014.52095
2635,78776.23151666667
2636,98587.32670000002
2637,78849.33318333335
2638,56019.75218333337
2639,50635.29214999998
2640,47476.185666666664
2641,25180.62528333333
2642,25891.95993333333
2643,25176.782216666677
2644,26491.56901666666
2645,26507.088583333334
2646,34354.795150000005
2647,31579.24823333332
2648,35960.6815
2649,49345.06445
2650,53801.20083333335
2651,54245.19070000001
2652,55106.74298333338
2653,51450.98824999999
2654,50601.269049999995
2655,52475.59035000002
2656,52160.2265
2657,46993.92183333332
2658,45912.53241666667
2659,45264.34464999999
2660,46993.630600000004
2661,49213.325249999994
2662,47036.75174999998
2663,50512.57658333331
2664,46016.27973333332
2665,26731.190366666684
2666,26747.142916666693
2667,26061.206433333322
2668,24747.8809
2669,25196.663799999995
2670,25817.636583333333
2671,25260.370316666664
2672,42965.167700000005
2673,42655.00486666668
2674,46489.71670000001
2675,54801.89403333334
2676,53254.321449999974
2677,48121.284416666706
2678,49312.39341666668
2679,51445.593216666646
2680,49176.37768333333
2681,51812.179933333304
2682,49094.31363333334
2683,45518.57241666667
2684,45753.85746666666
2685,48657.47365000001
2686,50230.32993333335
2687,46800.279333333325
2688,37348.14998333334
2689,28989.925400000004
2690,30209.992016666678
2691,28279.288450000004
2692,26795.315183333336
2693,28486.34723333333
2694,39095.04561666666
2695,54622.321866666694
2696,94402.05163333332
2697,128704.52808333337
2698,185327.4361499999
2699,227212.28106666668
2700,223105.5738333333
2701,181017.80746666674
2702,146842.95325000005
2703,156151.9978
2704,144626.56796666665
2705,122866.0431833333
2706,74153.19203333333
2707,81139.86616666666
2708,102301.03186666663
2709,80527.93563333334
2710,52786.645766666676
2711,43323.79466666666
2712,31192.166866666677
2713,27211.957800000007
2714,28226.489566666653
2715,27877.136516666644
2716,26045.921250000003
2717,26047.754433333335
2718,29389.914033333345
2719,34351.132816666664
2720,82883.00371666667
2721,131908.49291666664
2722,189780.64883333325
2723,222992.03383333338
2724,212832.91663333334
2725,172337.6498833333
2726,158220.68430000005
2727,168977.38638333327
2728,170949.40546666662
2729,130471.73913333337
2730,84042.72088333336
2731,78894.03856666667
2732,101660.08235
2733,74884.60844999999
2734,51412.486466666676
2735,48645.68300000001
2736,37865.25145000001
2737,27904.02435000001
2738,28190.65591666667
2739,27184.138733333337
2740,27291.998783333325
2741,31108.997549999996
2742,35755.23911666667
2743,51317.924633333336
2744,86809.07141666667
2745,120014.0883833333
2746,168955.43846666673
2747,219555.4120999999
2748,209824.70986666664
2749,168309.79513333327
2750,148705.09668333342
2751,167194.2861166667
2752,166276.4644000001
2753,115837.41208333349
2754,68916.64869999999
2755,82025.30725
2756,104970.88286666667
2757,70681.34528333334
2758,51482.71871666667
2759,51568.65125000002
2760,44555.15656666668
2761,29783.337683333342
2762,30952.901333333328
2763,28397.03111666667
2764,29853.834849999992
2765,36482.984650000006
2766,36792.86226666667
2767,60242.84645
2768,99679.90501666667
2769,132813.1580166667
2770,170592.84885000004
2771,199286.59219999998
2772,177226.62154999998
2773,145761.12554999994
2774,136784.5841
2775,145671.31993333332
2776,145919.97888333333
2777,103332.22956666666
2778,75236.20723333336
2779,72901.12446666666
2780,91798.15846666672
2781,69194.07588333335
2782,52727.86041666667
2783,48847.907566666654
2784,43349.44273333333
2785,27786.707016666667
2786,29802.00678333333
2787,32825.620116666665
2788,29422.087583333334
2789,31770.27033333334
2790,38095.218633333345
2791,41041.55055
2792,88090.67833333337
2793,122976.41863333336
2794,186077.95886666665
2795,217335.19599999994
2796,201875.2724833332
2797,168991.2570666667
2798,149721.19851666677
2799,160012.83906666664
2800,162563.87450000006
2801,126604.94461666667
2802,77491.77163333331
2803,74004.47555
2804,98838.40651666667
2805,74642.7217166667
2806,50421.84316666667
2807,40619.23703333333
2808,36737.12261666668
2809,24574.808100000002
2810,27310.274350000003
2811,26824.73155
2812,25453.04885000001
2813,25241.496450000002
2814,34157.73021666667
2815,40499.163100000005
2816,44532.72098333333
2817,49063.59553333333
2818,59579.25085000002
2819,61656.291499999985
2820,58272.71781666666
2821,54713.03265000003
2822,52933.18768333334
2823,53692.63659999998
2824,55785.49046666668
2825,52341.744
2826,44869.869899999976
2827,48230.255800000006
2828,47815.45896666669
2829,50557.84668333333
2830,52544.71275
2831,49080.10955000001
2832,37158.23405
2833,25780.64206666668
2834,25598.980849999985
2835,27214.605733333326
2836,29255.983700000004
2837,27775.67060000001
2838,34798.296866666664
2839,31948.79774999999
2840,47093.58061666668
2841,53586.66411666667
2842,54677.85393333333
2843,54868.92831666668
2844,54697.28218333333
2845,54692.94335000002
2846,53335.43749999998
2847,51334.41913333332
2848,55081.27211666665
2849,53121.455500000004
2850,50063.72030000001
2851,51249.001283333324
2852,48718.99279999999
2853,47943.66348333334
2854,47380.28445
2855,38534.55313333334
2856,33671.583483333336
2857,28460.510416666664
2858,31056.678766666664
2859,32320.276450000012
2860,28791.32345000001
2861,30085.76856666668
2862,31336.29263333334
2863,39642.53746666665
2864,76802.93014999999
2865,129755.68636666673
2866,189367.77598333338
2867,226830.96908333333
2868,230712.07051666672
2869,176274.56193333335
2870,165239.6290333333
2871,173698.18533333344
2872,174045.6314833334
2873,118776.31108333342
2874,79347.5188333333
2875,83708.7483
2876,98984.57888333338
2877,74087.3296
2878,52928.95463333333
2879,46252.59196666667
2880,36211.62545
2881,28699.870850000007
2882,30059.40661666665
2883,30012.002016666647
2884,28200.666499999996
2885,27845.585683333327
2886,30073.196350000006
2887,50942.140000000014
2888,94035.85050000002
2889,127209.83930000004
2890,178749.60896666654
2891,216876.0568833333
2892,209385.65156666667
2893,163894.95893333343
2894,142279.7674833334
2895,153526.77555000008
2896,150173.54358333335
2897,119587.32963333339
2898,81647.0151
2899,78793.13643333333
2900,98877.58480000003
2901,84487.99064999999
2902,59344.742000000006
2903,50154.186833333326
2904,50039.545333333335
2905,29553.307633333327
2906,29494.97561666667
2907,29811.918899999997
2908,30470.41451666668
2909,29940.830283333322
2910,39715.75598333333
2911,54070.74786666665
2912,93773.52371666665
2913,127103.46191666671
2914,160198.66246666663
2915,204590.63621666655
2916,217069.71990000003
2917,173610.34131666675
2918,156066.69836666668
2919,171998.30825000006
2920,178931.4315333333
2921,144487.79233333332
2922,85847.71991666671
2923,88707.4392666667
2924,104316.26258333336
2925,74053.2711
2926,53298.717866666695
2927,46602.366916666666
2928,39480.25105
2929,27828.938416666686
2930,28709.09085000001
2931,29221.840316666665
2932,30661.502200000014
2933,31236.252549999994
2934,41330.542700000005
2935,61054.35901666667
2936,92263.94075000002
2937,114496.33856666664
2938,151102.52723333339
2939,210183.57913333338
2940,214853.44734999986
2941,176444.75534999988
2942,155353.57830000014
2943,159463.3036166667
2944,161776.21308333334
2945,140108.26021666673
2946,96028.93244999996
2947,77514.80538333333
2948,107786.80106666665
2949,82197.22205000003
2950,54514.082216666655
2951,47458.98506666665
2952,41893.94848333331
2953,28381.757816666675
2954,28363.29246666667
2955,27876.79271666667
2956,30818.207166666667
2957,30727.671566666668
2958,32684.386850000017
2959,32903.525100000006
2960,85847.81330000001
2961,133313.68170000004
2962,189352.36873333328
2963,206898.60554999998
2964,186692.28376666678
2965,161059.67696666674
2966,138708.8161333333
2967,146364.7576
2968,160813.82961666663
2969,131502.5302833333
2970,84101.80711666665
2971,75530.49638333335
2972,92074.52681666666
2973,73097.55498333336
2974,52409.03218333334
2975,51586.884116666675
2976,47840.90608333334
2977,26267.223966666665
2978,27384.9061
2979,28882.186833333337
2980,31295.415233333337
2981,30475.58548333333
2982,36475.765683333324
2983,40775.15331666667
2984,46573.900900000015
2985,48621.61586666665
2986,50868.6555
2987,55046.035433333345
2988,53169.44536666668
2989,50103.84471666667
2990,50351.04496666666
2991,49458.19323333333
2992,51372.163866666684
2993,53772.75863333334
2994,45547.90008333334
2995,46751.81041666667
2996,47378.88514999998
2997,45793.652466666674
2998,45242.93085
2999,45647.50261666668
3000,38227.67688333334
3001,25717.04156666665
3002,27042.41098333333
3003,26433.223266666664
3004,28017.600816666665
3005,26609.20261666665
3006,34967.62630000002
3007,35995.033016666675
3008,42960.727566666676
3009,50015.3115
3010,52860.304816666656
3011,53092.830566666686
3012,48933.22911666667
3013,50114.856649999994
3014,48809.260616666674
3015,48685.19296666667
3016,50617.25191666665
3017,45058.599266666664
3018,43534.06975000001
3019,45431.645250000016
3020,44276.56181666669
3021,46569.431800000006
3022,48320.21798333332
3023,39859.61139999998
3024,34510.39906666668
3025,26916.503183333334
3026,28490.16741666667
3027,27950.41486666667
3028,27677.91680000001
3029,32453.934733333368
3030,29881.108716666666
3031,43607.48691666668
3032,87937.27666666667
3033,108450.20913333337
3034,172438.50986666672
3035,202820.54783333334
3036,185623.68946666663
3037,161810.02695000006
3038,148744.03893333336
3039,156183.4618833333
3040,166795.05388333325
3041,122066.67215000003
3042,82180.37138333335
3043,75245.13056666667
3044,99669.00196666663
3045,82908.55505000004
3046,53792.24091666668
3047,52760.34123333332
3048,42592.321466666675
3049,27565.376999999997
3050,28415.311833333348
3051,31622.07128333332
3052,32058.084983333338
3053,29157.704383333334
3054,29545.078500000003
3055,43331.670949999985
3056,91500.12595
3057,123579.44919999996
3058,166655.43313333334
3059,200924.81585000007
3060,200555.84221666667
3061,162933.04245000007
3062,142339.84640000007
3063,149128.22203333332
3064,159912.11331666674
3065,106200.26568333336
3066,73465.08916666664
3067,73228.19655000002
3068,88799.42063333334
3069,74707.76003333335
3070,50539.03241666666
3071,45394.79168333334
3072,33198.40069999999
3073,27566.20448333332
3074,28206.226450000006
3075,30399.25605
3076,29881.052199999976
3077,32490.508483333357
3078,32104.716216666664
3079,52547.08299999999
3080,92675.87580000001
3081,130600.51423333334
3082,173700.06050000008
3083,201592.2855166666
3084,205296.05476666664
3085,160703.44538333328
3086,142824.4671166667
3087,158018.88435000012
3088,163272.82424999995
3089,133291.34076666675
3090,83831.99671666669
3091,75143.48329999999
3092,92069.95600000003
3093,77972.6351166667
3094,51003.711733333344
3095,53281.31531666667
3096,43235.430366666675
3097,30873.859650000006
3098,30791.17361666664
3099,27050.318200000005
3100,28528.340766666657
3101,29483.42113333334
3102,30859.0167
3103,54893.79738333333
3104,101329.74238333333
3105,137191.06121666668
3106,192728.1754833333
3107,208432.10036666674
3108,200130.53753333347
3109,160504.62693333332
3110,150418.29720000003
3111,158082.89036666678
3112,167625.04341666668
3113,139471.06581666664
3114,74400.00601666671
3115,67259.74440000003
3116,92231.07310000001
3117,73597.39556666667
3118,50654.06478333331
3119,43476.57113333334
3120,35966.59623333333
3121,27741.860000000008
3122,27640.57364999999
3123,27795.78985000001
3124,31280.55406666669
3125,31979.752416666655
3126,42261.651033333335
3127,60510.109583333346
3128,99413.43096666671
3129,133573.0400666667
3130,193449.11466666666
3131,217738.26849999998
3132,212855.97980000012
3133,177664.93459999983
3134,157480.4498833333
3135,170724.38723333334
3136,165812.99398333346
3137,138667.83151666672
3138,87189.35703333328
3139,88317.7469833333
3140,102536.51128333328
3141,78567.76813333333
3142,54924.756516666646
3143,43412.81336666669
3144,32546.177316666664
3145,27045.419799999985
3146,26374.598183333317
3147,26685.86264999999
3148,26848.34814999998
3149,29583.801099999986
3150,35853.07365000001
3151,36025.50888333333
3152,42593.65883333334
3153,43412.48431666666
3154,49904.70478333333
3155,59977.85108333335
3156,59485.55868333334
3157,53014.89393333335
3158,52011.27321666665
3159,50596.87065000001
3160,53152.86068333333
3161,52993.16011666667
3162,48426.83521666668
3163,47249.72435000001
3164,48220.794749999994
3165,49917.47623333334
3166,49244.44759999999
3167,44720.80245000003
3168,32688.105600000003
3169,24851.472433333325
3170,26673.276400000017
3171,26768.97226666667
3172,26747.80365000001
3173,26222.93989999999
3174,27545.58933333333
3175,26474.893683333336
3176,35196.41106666667
3177,46497.18204999999
3178,53899.878249999994
3179,54921.78049999999
3180,57015.08445000001
3181,52009.2801
3182,50438.41871666666
3183,50717.49571666667
3184,51440.49306666666
3185,53608.00376666667
3186,45611.06098333332
3187,46066.5731
3188,47124.69896666668
3189,46361.731316666686
3190,47595.33985
3191,45047.693850000025
3192,44300.99578333335
3193,28123.925550000004
3194,28888.011233333338
3195,26771.50809999999
3196,27918.801949999994
3197,27480.87786666665
3198,39203.8554
3199,54375.50495000001
3200,87660.44730000001
3201,129183.07646666668
3202,176196.34084999998
3203,223407.62899999993
3204,215388.35355000012
3205,162832.14423333327
3206,152244.64853333324
3207,162790.92306666664
3208,166163.47835000016
3209,123210.66346666672
3210,79710.2488
3211,81574.03561666669
3212,100218.57553333341
3213,74938.77478333333
3214,55608.16106666669
3215,47002.96845
3216,38678.386916666655
3217,29621.506799999996
3218,29773.291700000005
3219,30111.9991
3220,31059.883499999993
3221,27263.486083333326
3222,30291.308333333334
3223,44986.2312
3224,89110.37624999997
3225,121198.46740000002
3226,161243.5260166666
3227,187796.9853166667
3228,178716.9600333334
3229,143164.2420666667
3230,127836.85068333334
3231,140537.16978333335
3232,142205.24700000003
3233,128173.96618333337
3234,86810.71088333333
3235,70909.4191
3236,96350.48804999999
3237,75968.03728333331
3238,55842.91278333334
3239,39898.99226666668
3240,39487.187383333345
3241,27049.556833333332
3242,28369.14001666667
3243,29051.903283333362
3244,33310.43256666666
3245,33028.83296666666
3246,43323.21798333335
3247,69332.35453333333
3248,93744.96071666668
3249,124461.38021666669
3250,189172.20568333336
3251,215636.57368333315
3252,210665.36548333333
3253,176010.57833333325
3254,145535.8809833334
3255,162676.35495000007
3256,161420.22645000007
3257,133987.99316666668
3258,80983.72528333333
3259,67006.71383333333
3260,87181.80474999998
3261,69426.85253333332
3262,50775.72063333334
3263,47879.954066666665
3264,42820.78465000001
3265,27973.59123333334
3266,28651.574483333337
3267,30877.28423333333
3268,32182.40173333332
3269,34743.22013333332
3270,40972.66315
3271,49227.974133333315
3272,97367.20688333335
3273,133595.07826666665
3274,170233.43143333343
3275,211735.82050000003
3276,189558.68390000006
3277,156713.45816666668
3278,149270.84426666668
3279,168226.97478333343
3280,179282.2174166666
3281,138467.44606666666
3282,91799.51741666667
3283,80788.87895000003
3284,97616.21135000004
3285,75245.02748333334
3286,54005.995149999995
3287,43551.34715
3288,36044.76533333333
3289,28423.838300000018
3290,31734.538366666682
3291,30192.18198333334
3292,30578.414550000012
3293,28855.16911666667
3294,34013.52438333333
3295,48283.011366666666
3296,89548.77133333334
3297,129012.15118333335
3298,179272.12186666662
3299,204235.72573333335
3300,199548.5863
3301,161432.74045000013
3302,151300.29725000003
3303,156432.8180666667
3304,154456.83719999995
3305,136501.67700000003
3306,91216.82998333327
3307,80006.54080000002
3308,95191.28351666666
3309,74215.04516666669
3310,52391.56783333334
3311,42918.36731666666
3312,37783.53675
3313,25694.620250000004
3314,26937.547099999992
3315,26757.713150000007
3316,26166.832433333337
3317,26385.002683333332
3318,29238.54216666666
3319,30208.398683333337
3320,37374.54015
3321,45164.368033333325
3322,52596.75534999997
3323,56149.83024999997
3324,55108.16326666667
3325,50671.16123333336
3326,48377.736216666686
3327,47785.98986666669
3328,57284.506849999976
3329,53734.224949999996
3330,43971.19105000002
3331,47821.93624999999
3332,45595.779966666676
3333,47616.14944999999
3334,48162.725616666656
3335,44220.05085000001
3336,37385.74423333334
3337,26351.85781666667
3338,27691.806633333323
3339,26904.56516666667
3340,26994.083349999994
3341,30632.647883333335
3342,40210.75263333334
3343,37928.423266666665
3344,40092.335233333324
3345,46361.02335
3346,54817.76000000001
3347,56584.92771666669
3348,59629.94973333335
3349,53167.23179999999
3350,49296.975333333336
3351,50065.21876666667
3352,55036.82671666668
3353,53237.93966666666
3354,47897.899833333344
3355,45912.64588333334
3356,48009.44744999999
3357,49904.449899999985
3358,49615.287649999984
3359,44484.71315000001
3360,41551.464183333344
3361,27406.9081
3362,29334.45950000001
3363,31534.920016666674
3364,31264.967666666664
3365,30917.128799999995
3366,34259.087750000006
3367,44762.01383333334
3368,97231.12528333334
3369,138444.98330000002
3370,191279.24081666663
3371,224943.6441000001
3372,216308.06886666667
3373,161022.17821666657
3374,143084.18500000003
3375,152399.8054333333
3376,159255.0031333333
3377,116662.61853333333
3378,80989.65451666665
3379,71767.57121666666
3380,93515.63731666672
3381,77930.05638333333
3382,57164.8885
3383,48054.063566666664
3384,48188.302433333345
3385,28665.974916666662
3386,30245.405649999993
3387,29489.33653333331
3388,29580.213066666656
3389,32286.248666666666
3390,34871.79175
3391,56043.15668333334
3392,95755.71296666669
3393,135132.6526666667
3394,180947.9427666668
3395,222294.54216666656
3396,220065.0141666666
3397,172695.47658333337
3398,148820.4252333334
3399,158719.5172666667
3400,164162.65218333332
3401,129625.4578
3402,86436.88880000003
3403,79568.15061666671
3404,97449.46245000002
3405,73283.23660000002
3406,54291.773733333335
3407,50057.79764999999
3408,39051.39895000001
3409,29581.806700000012
3410,30785.090666666674
3411,29277.6662
3412,28938.548850000006
3413,27555.664833333343
3414,32532.73524999999
3415,57440.478666666684
