,0
2134,52072.022183333334
2135,49390.75621666669
2136,42282.154666666655
2137,25256.92078333334
2138,26260.254199999978
2139,25232.003266666685
2140,25787.16801666666
2141,26026.33503333336
2142,33579.50166666664
2143,30920.501533333354
2144,35842.16956666669
2145,50788.9050666667
2146,53821.44121666667
2147,56363.558966666686
2148,52894.97395000002
2149,45350.320983333346
2150,46464.802449999996
2151,45884.14046666668
2152,47552.70681666668
2153,45679.50748333333
2154,44071.13840000005
2155,47763.251666666634
2156,45543.00251666669
2157,45399.92029999999
2158,48330.01976666666
2159,40214.6871
2160,32734.921466666656
2161,26122.004033333335
2162,26485.754083333326
2163,24737.753799999995
2164,27407.504266666645
2165,25644.337466666642
2166,29451.67061666666
2167,39471.168316666684
2168,43812.58686666664
2169,47781.83955000004
2170,47177.35665000005
2171,47226.956483333364
2172,55264.47215000004
2173,49233.38961666668
2174,47049.7881166667
2175,46262.7559333334
2176,52593.02316666669
2177,52585.239516666676
2178,42394.456183333336
2179,44891.903400000025
2180,44937.83748333333
2181,44003.83773333338
2182,44497.00411666666
2183,39200.42033333335
2184,31161.754316666655
2185,28443.920566666653
2186,28975.169999999987
2187,29936.16933333335
2188,32420.751466666647
2189,33264.33375
2190,32148.252983333332
2191,46347.008866666656
2192,85967.49758333327
2193,127558.0974833333
2194,152919.23051666666
2195,154107.2316333333
2196,130570.1103166666
2197,90617.58596666665
2198,70217.2458666666
2199,80952.87056666665
2200,100393.73805000001
2201,81346.97665
2202,66111.64228333333
2203,54532.90558333335
2204,59894.48911666668
2205,59252.67050000003
2206,53064.73735
2207,39631.10416666665
2208,34581.2543
2209,27930.919950000018
2210,27999.502166666687
2211,29424.16833333333
2212,30970.000533333332
2213,33359.000766666664
2214,36353.921216666684
2215,47126.513449999955
2216,80324.50583333334
2217,114971.96613333334
2218,144564.1645833334
2219,136600.8324166666
2220,123301.9651166667
2221,91696.12166666672
2222,75962.49426666668
2223,85656.90395000002
2224,101911.37280000003
2225,86238.92561666667
2226,73061.42793333334
2227,59794.22386666671
2228,56371.44266666663
2229,56186.50863333331
2230,51245.988633333356
2231,41265.02100000003
2232,40271.83696666669
2233,27631.087833333302
2234,26974.00451666664
2235,26613.837649999998
2236,28320.16771666666
2237,32796.58384999999
2238,36106.50288333334
2239,41005.17835000001
2240,74707.32000000004
2241,100025.58570000007
2242,136598.31400000004
2243,145229.16288333328
2244,127952.30885
2245,89634.58154999999
2246,77915.64308333329
2247,81352.75670000003
2248,99418.75983333333
2249,103231.72598333337
2250,76642.07579999999
2251,65430.05341666668
2252,61083.58936666671
2253,53846.340366666715
2254,49489.93921666671
2255,47201.60555000002
2256,42963.337483333344
2257,25913.921449999973
2258,28729.004416666623
2259,27345.004766666643
2260,27784.752850000015
2261,29544.66885000003
2262,36647.086233333335
2263,44663.69181666666
2264,83992.66518333335
2265,115665.86304999997
2266,126631.83053333331
2267,138324.3668999999
2268,126591.86336666667
2269,81452.03659999998
2270,70046.64719999996
2271,90921.33980000002
2272,109833.47351666665
2273,88908.90544999999
2274,65665.17926666662
2275,59853.00448333333
2276,56485.254916666694
2277,54857.8398666667
2278,51881.80686666666
2279,38763.5064666667
2280,36932.72183333335
2281,29679.502500000024
2282,30650.750716666644
2283,30477.084633333307
2284,30828.168716666692
2285,29426.25171666667
2286,35419.50306666665
2287,42463.577500000014
2288,97141.29876666666
2289,136557.24856666662
2290,139665.3174166667
2291,133792.5233833333
2292,121776.80986666665
2293,86643.53463333334
2294,71207.5124333333
2295,82202.80959999998
2296,101909.13943333333
2297,96520.67291666669
2298,79424.34413333332
2299,60522.155866666675
2300,49699.92508333332
2301,54213.25428333332
2302,54272.80290000002
2303,44739.63588333332
2304,36183.11976666668
2305,28780.086850000014
2306,29628.66819999999
2307,26793.752050000017
2308,27587.001499999995
2309,27969.16875000001
2310,29851.669866666674
2311,33483.41891666667
2312,38295.28638333333
2313,38819.07276666669
2314,48159.35636666668
2315,56824.38934999999
2316,52914.27190000003
2317,50649.08835000006
2318,47048.2372666667
2319,45620.82354999998
2320,51588.473950000036
2321,52838.12190000001
2322,45748.77376666667
2323,49086.751366666664
2324,45357.151500000014
2325,45124.336050000034
2326,44508.83855000003
2327,38138.63711666669
2328,31892.419483333364
2329,26003.83748333334
2330,26133.836183333366
2331,28261.918283333307
2332,28177.502033333356
2333,25754.83581666667
2334,39212.08541666669
2335,38213.502850000026
2336,37217.17151666668
2337,44543.08953333336
2338,52421.3736
2339,58798.98861666666
2340,57028.40606666672
2341,54715.303966666754
2342,47215.92168333343
2343,48394.59094999998
2344,53266.97270000006
2345,49490.574266666685
2346,45251.52108333334
2347,45522.55185000001
2348,47866.668983333395
2349,46923.92131666666
2350,48777.42093333336
2351,40053.95413333336
2352,36497.08671666669
2353,27406.837133333353
2354,27512.002733333353
2355,28510.66973333336
2356,29498.83688333332
2357,29478.1709833333
2358,35689.25381666666
2359,49613.09415
2360,93235.41853333334
2361,123222.64470000002
2362,138722.73215
2363,145111.98683333336
2364,131399.1633833333
2365,92257.3056166667
2366,68637.18206666663
2367,84543.17148333332
2368,104891.95335000004
2369,90287.50568333338
2370,68830.22794999999
2371,60648.7598833333
2372,62153.126733333345
2373,57722.72258333339
2374,50051.82166666666
2375,48995.63728333334
2376,40481.92205000004
2377,28027.420049999997
2378,28088.087366666638
2379,28086.75433333331
2380,31617.58548333331
2381,34123.75250000002
2382,34956.92155000002
2383,47334.176600000006
2384,87118.78753333335
2385,119009.963
2386,148141.21205000003
2387,142631.8371999999
2388,117955.95133333333
2389,87388.33930000002
2390,74066.67886666665
2391,88208.03970000001
2392,97650.77801666665
2393,92415.07568333336
2394,70583.24475000004
2395,51501.60588333338
2396,50622.840650000006
2397,52422.040600000044
2398,49491.68795000003
2399,43937.37100000002
2400,37349.66975000001
2401,27226.419716666678
2402,27994.33593333334
2403,30782.001249999994
2404,31979.50118333332
2405,32287.50178333337
2406,36467.1710666667
2407,48430.54398333335
2408,99731.68561666668
2409,131688.51898333334
2410,143219.06573333332
2411,158460.21731666665
2412,152024.42129999993
2413,103261.20433333331
2414,78892.76398333328
2415,88083.95681666672
2416,98555.46274999999
2417,87326.44260000001
2418,71370.88068333334
2419,57051.64024999999
2420,61715.53845000002
2421,56302.087966666724
2422,53176.45425000005
2423,51610.41886666665
2424,43528.25280000002
2425,27671.08866666665
2426,27823.421999999977
2427,26691.171349999982
2428,28877.75449999998
2429,34984.25179999998
2430,45221.33459999999
2431,61837.75794999999
2432,97247.95041666667
2433,127493.13066666666
2434,149199.87563333337
2435,151640.08333333334
2436,119843.74971666669
2437,90655.43828333332
2438,73860.58173333334
2439,87165.9716
2440,95540.87559999996
2441,90786.26090000002
2442,70709.79544999996
2443,53507.84181666665
2444,60069.591099999976
2445,53088.25851666667
2446,50383.65544999995
2447,46284.42256666664
2448,31403.521833333303
2449,29012.586816666673
2450,27173.50305000001
2451,26791.086616666664
2452,25910.670966666647
2453,29818.836666666684
2454,30448.75338333333
2455,44667.50884999999
2456,87543.45276666667
2457,122900.3833166666
2458,150090.41533333337
2459,155953.66973333337
2460,133662.85919999995
2461,94592.46420000003
2462,77560.56095
2463,81916.73904999999
2464,93936.31031666666
2465,90919.84396666665
2466,84214.35835000007
2467,62565.306749999996
2468,64100.92246666668
2469,58016.58883333338
2470,50970.00493333335
2471,48373.83705000004
2472,37777.669350000004
2473,27281.91865000001
2474,25829.502283333353
2475,27118.668383333323
2476,28017.91773333332
2477,27722.08470000002
2478,27131.16935
2479,24931.669316666674
2480,32265.07110000001
2481,43036.24060000003
2482,53781.090783333326
2483,50621.79211666665
2484,51937.290916666665
2485,46814.370816666655
2486,45415.503800000086
2487,47701.641199999955
2488,52820.87355000004
2489,48127.19064999998
2490,44660.70476666667
2491,45326.95256666667
2492,44713.90368333336
2493,44731.08796666667
2494,45610.83691666672
2495,46456.587199999994
2496,40729.80283333336
2497,25014.25243333335
2498,25567.251149999993
2499,26214.085350000016
2500,25708.91871666669
2501,25918.25149999999
2502,26481.752400000012
2503,26617.002150000015
2504,38317.251283333324
2505,53236.504883333335
2506,56914.089033333395
2507,50706.39183333331
2508,56286.92333333334
2509,52868.67035000005
2510,46344.98770000002
2511,47554.85705000002
2512,51752.17371666666
2513,52810.03795000001
2514,48103.13788333334
2515,47530.25150000005
2516,48959.75231666669
2517,49107.58639999999
2518,49793.58585000003
2519,45982.619466666685
2520,37680.08598333336
2521,28261.420566666682
2522,28518.336383333328
2523,28971.33636666668
2524,30179.919200000008
2525,27390.419216666698
2526,36862.00349999999
2527,54841.37796666667
2528,90594.16688333332
2529,125270.33119999997
2530,152608.71541666662
2531,151752.81401666673
2532,134147.09514999995
2533,97338.83345000003
2534,80249.51224999996
2535,85671.04271666666
2536,100914.11000000002
2537,92966.99165000005
2538,71568.61225
2539,69023.2886166667
2540,62480.590400000016
2541,58864.50745000002
2542,49291.739033333375
2543,48821.75331666671
2544,32641.88625
2545,30097.085849999992
2546,27782.752333333352
2547,26964.501850000022
2548,27282.25243333336
2549,36155.58439999998
2550,47323.004833333354
2551,51083.84313333329
2552,92746.15103333331
2553,125412.46303333332
2554,152515.86101666663
2555,152518.3298833333
2556,129033.16710000002
2557,88211.76846666665
2558,76324.12696666663
2559,88726.50248333329
2560,104093.9001833333
2561,92933.80799999993
2562,58982.21136666669
2563,54662.63553333338
2564,61439.81948333335
2565,55257.67268333333
2566,47898.17138333334
2567,46373.67068333334
2568,33056.25451666663
2569,27739.586283333363
2570,30175.085616666685
2571,29870.335683333364
2572,29558.33491666667
2573,30330.753016666687
2574,44754.83701666668
2575,62505.625399999975
2576,93147.53685000002
2577,119828.75036666662
2578,152493.47915000003
2579,157967.497
2580,131130.69283333322
2581,92475.37056666666
2582,73421.74263333334
2583,86868.20630000003
2584,97578.98948333332
2585,89249.48718333335
2586,65785.06203333334
2587,56055.588366666656
2588,59463.839183333344
2589,53711.34131666667
2590,50924.55611666669
2591,47192.339400000055
2592,40031.954750000004
2593,28098.085833333338
2594,29719.66806666664
2595,27489.001066666664
2596,27975.001583333316
2597,27819.66776666666
2598,31314.836283333323
2599,58916.34078333333
2600,86850.98279999995
2601,110965.5686666666
2602,143807.22776666665
2603,140492.49691666669
2604,127524.3927
2605,99605.99823333336
2606,73291.29865
2607,86400.29045000003
2608,104384.01786666669
2609,87764.22238333333
2610,68605.67766666668
2611,57530.78886666673
2612,58797.59008333339
2613,51748.92331666664
2614,47987.78781666668
2615,49534.086599999995
2616,44620.1687666667
2617,27472.085416666672
2618,30230.501933333366
2619,30057.251916666708
2620,31620.16798333331
2621,32122.168716666696
2622,33260.003899999974
2623,40230.010266666664
2624,80866.33523333332
2625,118208.85458333335
2626,138524.76794999998
2627,161798.59586666664
2628,133738.99585
2629,92701.40574999999
2630,74809.98995000005
2631,89356.93265000005
2632,97168.9409
2633,91350.68938333332
2634,73738.47663333332
2635,60617.637916666674
2636,64614.00641666667
2637,55282.341150000015
2638,47869.20671666672
2639,39124.50563333332
2640,32090.75288333334
2641,25840.00335000001
2642,25251.835600000024
2643,25963.33490000001
2644,26934.91801666666
2645,29630.001116666655
2646,33250.251816666714
2647,25742.668783333353
2648,39357.50471666669
2649,49790.938633333375
2650,53482.455383333356
2651,56260.18946666669
2652,51647.940800000026
2653,50971.839716666655
2654,46747.80593333334
2655,47669.25761666662
2656,46697.492133333326
2657,52188.15643333339
2658,48091.73950000002
2659,47974.66863333337
2660,49165.61921666671
2661,47650.83605000002
2662,49549.20214999999
2663,50677.16883333334
2664,46553.58493333334
2665,26925.670683333345
2666,27326.918983333355
2667,24657.418900000015
2668,28348.91833333331
2669,29667.5850666667
2670,27784.58646666666
2671,25222.335416666658
2672,31039.501933333355
2673,46455.62170000001
2674,54904.70715000005
2675,58328.50591666666
2676,55407.87363333335
2677,50196.75621666668
2678,48135.45366666672
2679,50660.38765
2680,57848.24103333329
2681,51521.50626666668
2682,51257.52138333338
2683,46998.168933333334
2684,47814.66998333334
2685,48668.17083333335
2686,47276.570016666716
2687,45832.42085000003
2688,41252.67070000001
2689,27462.08834999998
2690,30838.167533333333
2691,33650.584533333364
2692,28551.419716666678
2693,29791.66986666668
2694,41208.00410000002
2695,50015.76008333331
2696,93783.94829999999
2697,110873.28389999997
2698,150493.86445000005
2699,165365.63130000004
2700,151868.72895
2701,90772.70738333334
2702,64902.994483333314
2703,82607.49088333333
2704,99143.10804999998
2705,91879.32401666667
2706,74851.75816666667
2707,63338.66968333334
2708,59164.92203333336
2709,55797.25580000005
2710,49449.1248666667
2711,48210.75455000003
2712,44891.187
2713,29855.087550000015
2714,29759.169916666677
2715,28780.170099999996
2716,27783.00364999999
2717,31884.002300000007
2718,37775.67086666666
2719,68636.50983333333
2720,99950.54873333337
2721,125922.06698333332
2722,149284.90138333332
2723,163578.41086666667
2724,147029.16536666668
2725,89899.35766666672
2726,71176.70081666668
2727,81998.78989999999
2728,89414.62636666672
2729,87387.7247333333
2730,75486.34814999996
2731,71140.65638333333
2732,67112.6749833333
2733,58281.073800000035
2734,55492.85406666668
2735,50997.75400000003
2736,41039.83725000001
2737,28795.587016666697
2738,29920.251833333365
2739,29987.502
2740,29716.168900000022
2741,28388.91960000003
2742,29821.087566666643
2743,40518.94196666667
2744,84702.14743333332
2745,123724.91333333329
2746,157197.30256666665
2747,145327.60240000003
2748,145416.59379999997
2749,100781.46671666669
2750,77014.39363333333
2751,92205.98773333331
2752,102927.89305
2753,97078.8751666667
2754,69714.04796666665
2755,57735.92363333339
2756,60970.58928333337
2757,58058.47185000005
2758,55779.35235000002
2759,50010.254216666704
2760,42072.503466666676
2761,28116.253800000024
2762,29004.50391666665
2763,30301.420166666696
2764,30938.668750000023
2765,34847.50275000001
2766,36467.75513333334
2767,41267.426466666664
2768,91082.51606666659
2769,118480.60190000004
2770,144092.40105
2771,168881.9349666666
2772,136444.28179999997
2773,89087.70460000006
2774,68796.66696666669
2775,91815.92221666664
2776,112092.60578333332
2777,93271.8377166667
2778,78551.45666666665
2779,64682.68811666666
2780,66590.00829999997
2781,63105.674366666695
2782,56415.50480000004
2783,49173.255783333356
2784,37986.08800000003
2785,29620.004250000013
2786,29531.584950000008
2787,30155.50138333333
2788,30319.502000000033
2789,31546.752200000035
2790,41007.33753333335
2791,57003.29368333334
2792,85443.76916666665
2793,108050.46048333336
2794,131043.68231666666
2795,124414.44033333329
2796,124393.41740000005
2797,93579.93740000001
2798,77867.87901666663
2799,84943.52294999997
2800,101128.86121666669
2801,87831.11378333336
2802,68304.49518333336
2803,52563.323200000006
2804,61246.807300000015
2805,55605.43990000001
2806,53190.47176666666
2807,52030.92200000006
2808,40020.320700000004
2809,26051.252516666682
2810,25386.585566666672
2811,27054.501333333326
2812,25066.084649999997
2813,27431.000883333316
2814,31932.58525000004
2815,26558.75220000001
2816,34792.103466666675
2817,46581.504283333314
2818,50135.606616666664
2819,50917.505733333324
2820,50922.65488333335
2821,51185.98951666671
2822,44816.35540000002
2823,45955.873816666666
2824,50078.22389999999
2825,48247.889550000065
2826,45925.98968333332
2827,48000.28618333334
2828,44433.553433333356
2829,46518.90323333335
2830,47712.652799999996
2831,47215.96963333335
2832,36429.58451666666
2833,25625.835999999985
2834,26072.41816666666
2835,24571.751666666656
2836,25088.501583333367
2837,25697.252083333347
2838,30937.085266666694
2839,34372.08525000003
2840,47362.501533333314
2841,53469.169766666724
2842,56618.67233333334
2843,56466.98896666672
2844,52107.10708333335
2845,49621.93893333335
2846,46785.83768333334
2847,49174.13985000001
2848,46119.442500000005
2849,47082.674183333314
2850,47898.85490000004
2851,45985.91893333338
2852,47485.25125000006
2853,46805.552550000015
2854,46725.668750000004
2855,43935.56965000003
2856,33126.46891666667
2857,27428.0859166667
2858,27582.167849999987
2859,27515.16793333335
2860,28474.66925
2861,29207.670599999972
2862,32108.503433333335
2863,37365.25545000002
2864,86641.33358333335
2865,110202.48340000003
2866,145191.44831666668
2867,138593.91553333338
2868,128448.64683333332
2869,95661.7330166667
2870,70510.87548333334
2871,85254.05291666667
2872,94502.55355000001
2873,94695.33991666672
2874,80647.9613666667
2875,61345.1065833333
2876,54689.4243
2877,52507.75518333335
2878,49618.519916666686
2879,48124.33795
2880,45810.50436666667
2881,27269.50508333333
2882,27182.920016666638
2883,27842.670699999984
2884,28116.920566666642
2885,29673.16953333336
2886,39268.83568333334
2887,62004.657883333355
2888,105412.74875000001
2889,118154.59681666672
2890,149030.62596666667
2891,157512.6599333333
2892,128710.54740000005
2893,98253.85153333332
2894,79882.35981666665
2895,83452.85545
2896,92453.30403333329
2897,91546.56010000002
2898,71285.69468333333
2899,64179.93765000005
2900,59601.25585000002
2901,55866.590283333346
2902,51637.355666666685
2903,48842.3866
2904,42042.20385000004
2905,28691.336116666662
2906,29912.667750000004
2907,27946.50205000001
2908,29138.91826666665
2909,31557.917949999985
2910,40023.58655000002
2911,60470.423800000026
2912,85775.8991666667
2913,117161.02673333335
2914,144934.39634999997
2915,156284.12984999997
2916,137309.75993333332
2917,91267.66290000001
2918,74218.66371666668
2919,85961.15724999999
2920,103269.85688333337
2921,90284.07281666667
2922,64029.55870000004
2923,55347.05671666665
2924,61923.09058333338
2925,56690.19028333332
2926,53956.888383333375
2927,51173.0032166667
2928,43970.08746666669
2929,28817.753083333366
2930,27542.835616666693
2931,30074.50231666669
2932,29412.419716666678
2933,29408.169900000015
2934,33726.83724999999
2935,36080.10915
2936,82625.2331
2937,117746.32824999996
2938,151778.06366666668
2939,167198.36418333332
2940,152257.71045
2941,95136.31533333335
2942,73939.1121
2943,78235.94513333334
2944,100494.21031666668
2945,96614.30555
2946,68063.15928333339
2947,60219.90579999998
2948,61224.05550000003
2949,55783.421516666676
2950,55829.52153333335
2951,50471.17045000005
2952,32472.838249999983
2953,27202.83866666666
2954,28538.419633333357
2955,26948.418466666706
2956,26594.33541666668
2957,28518.41883333336
2958,34350.00523333334
2959,59852.54189999997
2960,100790.1168333333
2961,126050.96101666667
2962,149645.41353333334
2963,159025.3138833334
2964,138309.62841666667
2965,89964.73839999999
2966,75892.81474999998
2967,89383.9920833333
2968,108821.1735
2969,96790.6539
2970,72703.42490000001
2971,66511.13653333335
2972,63200.42363333333
2973,52422.59166666665
2974,48810.25705000001
2975,43874.673033333354
2976,38816.0028166667
2977,27073.669033333335
2978,29104.33473333332
2979,27526.08493333333
2980,25679.502000000022
2981,30045.16818333334
2982,32250.667983333333
2983,26643.00248333336
2984,31796.004533333315
2985,44904.57256666671
2986,48369.75849999998
2987,51091.557816666646
2988,54738.5885
2989,49341.65450000001
2990,44190.47103333336
2991,46057.421016666696
2992,47977.84183333335
2993,49724.52136666668
2994,48388.91950000003
2995,44335.10275000001
2996,45179.75335000003
2997,47509.25426666667
2998,46522.65291666668
2999,40373.5528166667
3000,31631.136583333326
3001,25832.836099999997
3002,24996.08616666667
3003,26886.169183333353
3004,28222.667866666652
3005,27982.91744999999
3006,30118.918216666687
3007,28585.668616666688
3008,31716.67068333334
3009,40188.573916666646
3010,49302.43961666671
3011,52558.00725000003
3012,51844.5242
3013,48045.256233333355
3014,46158.82133333331
3015,45773.25985000001
3016,52542.88973333339
3017,52656.37170000004
3018,47700.03971666672
3019,45357.804250000016
3020,45903.31946666669
3021,45386.67313333338
3022,44365.2551666667
3023,45821.020016666655
3024,43944.902650000025
3025,26627.75408333334
3026,27946.503816666667
3027,28938.753833333325
3028,28896.004333333305
3029,31492.503600000007
3030,34966.83814999999
3031,55346.661016666665
3032,83602.18401666668
3033,113223.34836666664
3034,128852.18206666669
3035,129724.11418333337
3036,121885.37628333336
3037,91026.32191666668
3038,72718.26348333333
3039,85567.42108333333
3040,89796.8755833333
3041,83988.53723333329
3042,73189.42653333327
3043,62232.92284999997
3044,61570.4257833333
3045,55536.85668333334
3046,50790.68768333331
3047,44411.45431666667
3048,37702.00285
3049,29319.752600000014
3050,29408.835716666697
3051,28846.586116666684
3052,27155.16885000002
3053,30204.169700000013
3054,39378.918466666684
3055,55300.67334999996
3056,86568.30014999997
3057,118664.84546666668
3058,150847.26021666668
3059,151935.21598333324
3060,122702.31441666668
3061,89924.53120000001
3062,72217.86466666666
3063,88361.4433
3064,101236.75483333333
3065,89486.29638333332
3066,76363.16304999994
3067,58675.75723333333
3068,55533.74134999998
3069,53369.25896666667
3070,50471.472899999986
3071,49122.755166666706
3072,44450.835900000035
3073,28156.16973333336
3074,28301.669083333352
3075,30167.33570000002
3076,30627.919733333347
3077,31529.41985000001
3078,34855.17211666665
3079,44755.478250000015
3080,77685.67086666668
3081,125580.40066666668
3082,153075.58168333335
3083,159232.7664833333
3084,127724.26203333335
3085,90651.45265000002
3086,76533.51338333328
3087,83565.77358333328
3088,99014.97241666671
3089,82835.67163333329
3090,71503.74011666668
3091,57684.2709666667
3092,61614.17245000006
3093,55381.79176666662
3094,50698.67299999999
3095,45220.87110000002
3096,42852.46985
3097,29965.168400000024
3098,29923.75218333334
3099,32531.002083333336
3100,30807.418283333307
3101,31741.83518333336
3102,38873.752383333354
3103,62802.8404
3104,91817.68384999999
3105,122615.31349999997
3106,152158.12943333335
3107,159802.40343333327
3108,143389.00931666663
3109,100935.22608333333
3110,71688.44248333335
3111,82363.13893333332
3112,103742.45573333335
3113,93278.92329999997
3114,66124.84433333334
3115,56544.73836666669
3116,61153.25625000002
3117,55440.25671666669
3118,50045.90680000002
3119,48399.589183333366
3120,42191.755416666696
3121,26928.920733333343
3122,27326.752733333364
3123,26665.001600000007
3124,29461.085833333367
3125,32821.50185000004
3126,34496.25178333333
3127,43585.673233333306
3128,94660.3334833333
3129,113457.00343333335
3130,146628.23704999997
3131,160411.84776666673
3132,149248.8100666666
3133,90165.21808333331
3134,69454.37701666667
3135,76960.9856
3136,91572.97735000003
3137,86801.72599999995
3138,69722.42798333333
3139,52190.73946666671
3140,59210.25524999998
3141,56689.17318333335
3142,49437.58848333338
3143,47090.33808333338
3144,42358.58568333336
3145,27261.335399999996
3146,26822.585350000027
3147,24818.16873333333
3148,25474.752000000026
3149,26440.167983333326
3150,31596.751633333373
3151,33296.336666666655
3152,39607.83706666668
3153,50508.13753333334
3154,58224.77278333337
3155,50803.074200000054
3156,50092.67210000002
3157,49548.853283333374
3158,48237.70259999999
3159,50021.303816666674
3160,50124.14023333337
3161,49441.77161666668
3162,48932.57113333337
3163,48795.884200000044
3164,48469.38469999999
3165,47473.00280000003
3166,47711.97045000004
3167,41741.83676666667
3168,36274.42050000001
3169,25617.83575000002
3170,27165.50228333335
3171,25875.085500000023
3172,26017.002116666685
3173,26543.585433333355
3174,26339.419116666675
3175,23287.418299999987
3176,39483.58546666669
3177,49623.30473333339
3178,55408.48938333339
3179,58937.25420000001
3180,55495.30588333336
3181,48184.67093333336
3182,47875.76943333331
3183,48200.63761666668
3184,50983.28998333335
3185,53859.473099999996
3186,46804.10678333336
3187,45922.16943333333
3188,49912.67008333337
3189,49910.88678333336
3190,45591.7710666667
3191,48549.16989999997
3192,36393.08561666669
3193,27110.420266666686
3194,27763.421366666636
3195,26842.337366666656
3196,29873.33661666667
3197,29998.50409999997
3198,42167.58763333336
3199,56521.674633333314
3200,86658.01776666669
3201,111265.98381666659
3202,128754.09836666664
3203,137283.68299999996
3204,119451.49853333332
3205,96606.24985000002
3206,73216.02329999999
3207,77657.31928333335
3208,95452.60548333333
3209,89689.74223333334
3210,63179.82796666663
3211,55650.65663333337
3212,57201.19160000002
3213,58018.77123333337
3214,53918.937599999976
3215,45752.83743333334
3216,33342.588766666675
3217,27649.58735000001
3218,27945.502150000026
3219,29546.336799999986
3220,32474.91953333337
3221,35972.75253333335
3222,37101.005633333334
3223,51975.207316666674
3224,87744.09911666662
3225,126462.03231666663
3226,152727.29968333332
3227,154380.28546666662
3228,141995.90095000004
3229,90453.33333333334
3230,68930.29516666666
3231,87417.40099999997
3232,105538.56793333332
3233,86502.47123333332
3234,70607.59428333334
3235,58007.50305000004
3236,52238.49030000002
3237,52157.75638333335
3238,48584.22176666668
3239,43933.83758333333
3240,36236.07071666666
3241,29207.670883333343
3242,31173.50245000003
3243,30616.669733333332
3244,29135.92073333331
3245,32237.25219999999
3246,36860.671033333376
3247,54901.09473333333
3248,88064.43974999999
3249,115729.58316666663
3250,145529.72559999995
3251,162434.9649833333
3252,152401.39361666664
3253,88653.13931666665
3254,68337.0975333333
3255,77033.42598333335
3256,102229.60586666662
3257,94048.6895
3258,76980.90926666661
3259,58120.290583333364
3260,58599.1413833333
3261,51839.75613333333
3262,46694.65520000003
3263,31920.421516666647
3264,29469.619733333355
3265,29234.67011666669
3266,29551.335583333355
3267,31114.253200000003
3268,28908.753683333332
3269,35755.002983333354
3270,45545.754300000015
3271,59334.42816666667
3272,93915.68403333334
3273,124349.88389999999
3274,150163.51366666664
3275,157850.9013166666
3276,137261.15881666666
3277,97609.3983
3278,79811.74759999999
3279,85373.40758333333
3280,97189.70886666664
3281,100427.30800000005
3282,74759.4274666667
3283,57012.75696666668
3284,62941.89111666666
3285,54743.42415000001
3286,52124.7861166667
3287,46285.4199666667
3288,35031.25255000002
3289,27022.838266666633
3290,29322.253699999994
3291,27913.33646666668
3292,26702.669850000006
3293,29755.418966666668
3294,35694.41756666666
3295,45814.18785000001
3296,86808.76134999994
3297,112601.34411666672
3298,156053.14036666666
3299,158532.61506666662
3300,140460.02898333332
3301,92334.8673666667
3302,68179.25870000002
3303,87517.53636666664
3304,103423.0009
3305,91005.44031666663
3306,75883.16170000003
3307,61499.005433333376
3308,63207.839833333346
3309,52419.50843333332
3310,48347.23980000005
3311,40258.33840000005
3312,38043.002883333356
3313,25938.170466666674
3314,25651.91875000002
3315,26427.502383333358
3316,27657.835199999994
3317,28369.751933333355
3318,32748.584950000048
3319,35789.00105
3320,38669.33520000004
3321,44469.17148333339
3322,46572.17443333331
3323,49782.23968333336
3324,51587.75826666667
3325,54445.15338333332
3326,47283.937666666694
3327,51791.87370000006
3328,53619.207050000055
3329,46970.607400000015
3330,43990.90433333334
3331,45766.68548333335
3332,48130.918183333364
3333,46784.00306666669
3334,47368.168866666696
3335,38956.18596666669
3336,27784.136566666668
3337,27207.586750000006
3338,26772.753799999984
3339,26183.00385
3340,26588.252166666687
3341,25656.66848333332
3342,26775.335316666693
3343,25423.685800000014
3344,38478.96936666668
3345,45391.37095
3346,52208.356783333336
3347,53508.256433333416
3348,51618.321250000066
3349,49290.90426666669
3350,44524.93556666663
3351,46484.12023333333
3352,49592.505299999975
3353,49723.77300000006
3354,44862.390483333314
3355,48726.46881666666
3356,46305.836700000036
3357,45943.854366666725
3358,46160.75388333333
3359,44698.15380000002
3360,38756.91945000001
3361,28168.75336666668
3362,28745.503083333355
3363,28563.001800000013
3364,26261.16891666669
3365,28533.83661666667
3366,32597.83763333333
3367,43610.67519999999
3368,90135.71688333333
3369,124338.26691666659
3370,152717.83233333335
3371,166495.84940000012
3372,134055.99435
3373,90651.04663333335
3374,73345.35433333335
3375,84055.28291666665
3376,107970.02505000005
3377,94376.02275000008
3378,73210.3081
3379,58342.25506666666
3380,58072.75866666665
3381,52177.92524999998
3382,49478.18953333337
3383,37642.67303333335
3384,30978.50568333331
3385,29872.17086666666
3386,29666.586483333343
3387,27915.08673333334
3388,30723.668750000008
3389,31651.170050000008
3390,40383.83873333333
3391,45538.51138333334
3392,84163.45311666666
3393,109505.23710000003
3394,143448.43588333335
3395,145937.43431666674
3396,136690.79515000005
3397,86467.87106666664
3398,74374.14729999998
3399,83962.80731666666
3400,87761.84036666667
3401,86817.85581666663
3402,71414.0097833334
3403,57572.90411666666
3404,57991.721833333366
3405,53339.58974999996
3406,48012.38815000004
3407,47189.00441666671
3408,32974.23749999998
3409,27691.087266666673
3410,29735.085099999993
3411,30300.667933333338
3412,31780.419233333338
3413,26600.33743333331
3414,27846.83746666666
3415,35226.59456666667
